,Unnamed: 0.1,Unnamed: 0,x,y,z
23923,24207,94382,-1.7945361,4.8557014,-1.8463949
23924,24208,94383,-1.7548057,4.8392453,-1.8357414
23925,24209,94384,-1.7159731,4.824255,-1.8257753
23926,24210,94385,-1.6770823,4.808085,-1.8154656
23927,24211,94386,-1.6396674,4.7951756,-1.8065304
23928,24212,94387,-1.6030698,4.78377,-1.7982825
23929,24213,94388,-1.5669663,4.7729893,-1.7903783
23930,24214,94389,-1.5330627,4.768206,-1.7848798
23931,24215,94390,-1.4992771,4.763187,-1.7793813
23932,24216,94391,-1.4678167,4.7651153,-1.776632
23933,24217,94392,-1.4358487,4.765038,-1.7731954
23934,24218,94393,-1.4034077,4.762946,-1.7690715
23935,24219,94394,-1.3715649,4.762441,-1.7656349
23936,24220,94395,-1.3456142,4.782522,-1.7701025
23937,24221,94396,-1.3246778,4.8214836,-1.7817869
23938,24222,94397,-1.2807616,4.775994,-1.761511
23939,24223,94398,-1.2516694,4.784671,-1.7618546
23940,24224,94399,-1.2132653,4.756765,-1.7484518
23941,24225,94400,-1.1833782,4.7613854,-1.7474209
23942,24226,94401,-1.1514987,4.7576017,-1.743297
23943,24227,94402,-1.1214267,4.7609205,-1.7419224
23944,24228,94403,-1.0911485,4.763134,-1.7402041
23945,24229,94404,-1.060072,4.7614884,-1.7371111
23946,24230,94405,-1.0322199,4.7743297,-1.7395167
23947,24231,94406,-0.9982965,4.758511,-1.7312689
23948,24232,94407,-0.9703849,4.77099,-1.7336745
23949,24233,94408,-0.94127315,4.777776,-1.7340182
23950,24234,94409,-0.9098384,4.77239,-1.7298943
23951,24235,94410,-0.8769803,4.7584853,-1.7226775
23952,24236,94411,-0.84629244,4.7554545,-1.7195845
23953,24237,94412,-0.81788796,4.7651863,-1.7213027
23954,24238,94413,-0.7860431,4.754362,-1.7154605
23955,24239,94417,-0.6470937,4.6141024,-1.6570385
23956,24240,94418,-0.601423,4.4876623,-1.608926
23957,24241,94419,-0.5725758,4.4810205,-1.6051458
23958,24242,94420,-0.54304546,4.467667,-1.5989599
23959,24243,94421,-0.5148749,4.464384,-1.5965543
23960,24244,94422,-0.48656303,4.4590564,-1.5934614
23961,24245,94423,-0.45890772,4.459155,-1.5924304
23962,24246,94424,-0.43144867,4.4609523,-1.5920867
23963,24247,94425,-0.40364954,4.458839,-1.5903684
23964,24248,94426,-0.37573645,4.454681,-1.5879629
23965,24249,94427,-0.34854063,4.458775,-1.5886501
23966,24250,94428,-0.32110897,4.4598927,-1.5883064
23967,24251,94429,-0.29361585,4.459905,-1.5876192
23968,24252,94430,-0.26255375,4.398812,-1.5645939
23969,24253,94431,-0.28119555,5.2678022,-1.8824792
23970,24254,94432,-0.25056735,5.306014,-1.8958819
23971,24255,94433,-0.21694641,5.281178,-1.8862594
23972,24256,94434,-0.18489037,5.2927337,-1.8900397
23973,24257,94435,-0.15249021,5.296585,-1.8910706
23974,24258,94436,-0.12021413,5.3077483,-1.894851
23975,24259,94437,-0.08584018,5.193831,-1.8529245
23976,24260,94438,-0.053915672,5.1886253,-1.8508625
23977,24261,94439,-0.02190819,5.140026,-1.8329922
23978,24262,94440,0.009445866,5.070571,-1.8075614
23979,24263,94441,0.039888933,4.994354,-1.779725
23980,24264,94442,0.07014031,4.9677234,-1.7701025
23981,24265,94443,0.092508644,4.5822563,-1.629202
23982,24266,94444,0.11666359,4.4360967,-1.5759348
23983,24267,94445,0.1440999,4.4418674,-1.5783403
23984,24268,94446,0.17131491,4.439961,-1.5779967
23985,24269,94447,0.19851196,4.437888,-1.577653
23986,24270,94448,0.2259329,4.440338,-1.5790277
23990,24274,94452,0.39760885,5.254646,-1.8804172
23991,24275,94453,0.43216288,5.2801847,-1.890727
23992,24276,94454,0.4624768,5.2540483,-1.8821355
23993,24277,94455,0.49506152,5.254851,-1.8835101
23994,24278,94456,0.52814615,5.2601233,-1.8866031
23995,24279,94457,0.56412154,5.291332,-1.8993185
23996,24280,94458,0.5970019,5.291503,-1.9006932
23997,24281,94459,0.6324751,5.312916,-1.909972
23998,24282,94460,0.66658926,5.3210473,-1.9144396
23999,24283,94461,0.70131963,5.3326836,-1.9202818
24000,24284,94462,0.735058,5.335722,-1.923031
24001,24285,94463,0.7679181,5.332041,-1.9233747
24002,24286,94465,0.69944674,4.4715314,-1.6082387
24003,24287,94466,0.7312682,4.494032,-1.6182048
24004,24288,94467,0.74026394,4.3802133,-1.577653
24005,24289,94468,0.77169085,4.401484,-1.5872755
24006,24290,94469,0.8000328,4.404057,-1.5900247
24007,24291,94470,0.8263431,4.395374,-1.5886501
24008,24292,94471,0.8541971,4.3948293,-1.5903684
24009,24293,94472,0.8820755,4.3941083,-1.5920867
24010,24294,94473,0.9116989,4.4014845,-1.596898
24011,24295,94474,0.9402642,4.4031534,-1.5996473
24012,24296,94475,0.96908695,4.4055543,-1.6027402
24013,24297,94476,0.997558,4.405935,-1.6051458
24014,24298,94477,1.0243597,4.3988166,-1.6048021
24015,24299,94478,1.0530864,4.3997536,-1.6075515
24016,24300,94479,1.0836632,4.407797,-1.61305
24017,24301,94480,1.1141477,4.4147196,-1.6182048
24018,24302,94481,1.1433406,4.4159803,-1.6212978
24019,24303,94482,1.1718655,4.4143267,-1.6233598
24020,24304,94483,1.2001659,4.411583,-1.6250781
24021,24305,94484,1.2289823,4.4104667,-1.6274837
24022,24306,94485,1.2580887,4.410065,-1.6302329
24023,24307,94486,1.2890841,4.4157815,-1.6353879
24024,24308,94487,1.3196577,4.419483,-1.6398554
24025,24309,94488,1.3489503,4.418486,-1.6426047
24026,24310,94489,1.3816463,4.4280505,-1.6494778
24027,24311,94490,1.423376,4.4651084,-1.6670046
24028,24312,94491,1.4463743,4.4428997,-1.6618496
24029,24313,94492,1.4715296,4.4277053,-1.659444
24030,24314,94493,1.5116735,4.456823,-1.6742214
24031,24315,94494,1.5420702,4.456335,-1.677658
24032,24316,94495,1.5734575,4.458298,-1.6821256
24033,24317,94496,1.607158,4.466227,-1.6889988
24034,24318,94497,1.639394,4.469502,-1.6941537
24035,24319,94498,1.6717306,4.4725494,-1.6993085
24036,24320,94499,1.7071805,4.483264,-1.7075564
24037,24321,94500,1.7390811,4.4840827,-1.712024
24038,24322,94501,1.7720929,4.487298,-1.7175225
24039,24323,94502,1.8048584,4.4894056,-1.7226775
24040,24324,94503,1.8380727,4.4921484,-1.728176
24041,24325,94504,1.872835,4.498119,-1.7350491
24042,24326,94505,1.9121436,4.514204,-1.7460463
24233,24517,95414,-2.1377194,4.9949203,-2.020776
24234,24518,95415,-2.0907319,4.969177,-2.0047596
24235,24519,95416,-2.0459259,4.947365,-1.9905226
24236,24520,95417,-2.0028734,4.9286547,-1.9777094
24237,24521,95418,-1.9615129,4.9130754,-1.9663199
24238,24522,95419,-1.917692,4.890215,-1.952083
24239,24523,95420,-1.8762395,4.8722353,-1.9399816
24240,24524,95421,-1.8367316,4.858304,-1.9296598
24241,24525,95422,-1.7977904,4.844948,-1.9196941
24242,24526,95423,-1.7609997,4.8365674,-1.9118637
24243,24527,95424,-1.7221811,4.8217573,-1.901542
24244,24528,95425,-1.6845369,4.8093,-1.892288
24245,24529,95426,-1.648627,4.800983,-1.8848137
24246,24530,95427,-1.6140745,4.79595,-1.878763
24247,24531,95428,-1.5778913,4.785349,-1.8705767
24248,24532,95429,-1.5413254,4.7727065,-1.8616786
24249,24533,95430,-1.5083523,4.7704897,-1.8570516
24250,24534,95431,-1.4749124,4.7662625,-1.8517128
24251,24535,95432,-1.4415815,4.761805,-1.8463739
24252,24536,95433,-1.4099511,4.7624955,-1.8431706
24253,24537,95434,-1.3799238,4.768364,-1.8421029
24254,24538,95435,-1.3668971,4.834298,-1.864882
24255,24539,95436,-1.3295052,4.814667,-1.8538483
24256,24540,95437,-1.292163,4.7938585,-1.8424588
24257,24541,95438,-1.2591627,4.788139,-1.8371199
24258,24542,95439,-1.2197888,4.7568474,-1.8218153
24259,24543,95440,-1.1880889,4.7542686,-1.8179002
24260,24544,95441,-1.1586741,4.760561,-1.8175442
24261,24545,95442,-1.1283662,4.763034,-1.8157647
24262,24546,95443,-1.0991195,4.769868,-1.8157647
24263,24547,95444,-1.0681995,4.769226,-1.8129172
24264,24548,95445,-1.037924,4.771125,-1.8111377
24265,24549,95446,-1.0065087,4.767345,-1.8072225
24266,24550,95447,-0.9753661,4.764275,-1.8036633
24267,24551,95448,-0.9428467,4.7536697,-1.7972566
24268,24552,95450,-0.8829082,4.756612,-1.7940533
24269,24553,95451,-0.8489307,4.735263,-1.7837316
24270,24554,95452,-0.8189057,4.734857,-1.7815961
24271,24555,95453,-0.7930581,4.7591515,-1.7890704
24272,24556,95454,-0.76147854,4.7491636,-1.7833756
24273,24557,95455,-0.7348803,4.770373,-1.7897823
24274,24558,95456,-0.705596,4.774792,-1.7897823
24275,24559,95459,-0.6056567,4.694284,-1.75419
24277,24561,95463,-0.4693232,4.5060287,-1.6769547
24278,24562,95464,-0.4417567,4.5097537,-1.6773107
24279,24563,95465,-0.40726754,4.437929,-1.648837
24280,24564,95466,-0.37867934,4.4245152,-1.6427863
24281,24565,95467,-0.35063958,4.415576,-1.6385151
24282,24566,95468,-0.32258788,4.404596,-1.6335323
24283,24567,95469,-0.29536894,4.403695,-1.6324645
24284,24568,95470,-0.26783404,4.397029,-1.6292611
24285,24569,95471,-0.24039207,4.3901916,-1.6260579
24286,24570,95472,-0.21326952,4.3878503,-1.6246341
24287,24571,95473,-0.1862241,4.3862753,-1.6235664
24288,24572,95474,-0.15917242,4.3835998,-1.6221427
24289,24573,95475,-0.13238373,4.3882303,-1.6235664
24290,24574,95476,-0.10538909,4.386157,-1.6224986
24291,24575,95477,-0.0782606,4.374574,-1.6178716
24292,24576,95478,-0.051385164,4.372169,-1.6168039
24293,24577,95479,-0.024586828,4.378009,-1.6189394
24294,24578,95480,0.002277367,4.3790116,-1.6192954
24295,24579,95481,0.029133419,4.3770466,-1.6185834
24296,24580,95482,0.05598992,4.3767853,-1.6185834
24297,24581,95483,0.082898244,4.3791623,-1.6196513
24298,24582,95484,0.10988526,4.383242,-1.6214309
24299,24583,95485,0.13671938,4.3806176,-1.6207191
24300,24584,95486,0.16359577,4.379696,-1.6207191
24301,24585,95487,0.1900979,4.3702073,-1.6175157
24302,24586,95488,0.21676952,4.3661585,-1.6164479
24303,24587,95489,0.24339862,4.361947,-1.6153802
24304,24588,95490,0.2703327,4.3631697,-1.6164479
24305,24589,95491,0.2971633,4.362361,-1.6168039
24306,24590,95492,0.32385513,4.359524,-1.6164479
24307,24591,95493,0.3512757,4.365838,-1.6196513
24308,24592,95494,0.37805736,4.3636003,-1.6196513
24309,24593,95495,0.40499812,4.3630595,-1.6203631
24310,24594,95496,0.4324083,4.367002,-1.6228546
24311,24595,95497,0.45919558,4.3642664,-1.6228546
24312,24596,95498,0.48565426,4.3585806,-1.6217868
24313,24597,95499,0.51271725,4.3583026,-1.6228546
24314,24598,95500,0.53979516,4.3578568,-1.6239223
24315,24599,95501,0.5662826,4.3526096,-1.6232104
24316,24600,95502,0.59259945,4.3462753,-1.6221427
24317,24601,95503,0.62018204,4.349033,-1.6246341
24318,24602,95504,0.6480965,4.353464,-1.6278375
24319,24603,95505,0.67508376,4.3512526,-1.6285493
24320,24604,95506,0.70206827,4.3488736,-1.6292611
24321,24605,95507,0.72951365,4.3490915,-1.6310408
24322,24606,95508,0.75827235,4.3565016,-1.6356678
24323,24607,95509,0.7863185,4.359124,-1.6385151
24324,24608,95510,0.8147689,4.3634033,-1.6420743
24325,24609,95511,0.84330136,4.367497,-1.6456336
24326,24610,95512,0.8720978,4.3723207,-1.6495488
24327,24611,95513,0.90060765,4.3751245,-1.652752
24328,24612,95514,0.92801887,4.3722587,-1.6538198
24329,24613,95515,0.95782775,4.380175,-1.6591587
24330,24614,95516,0.985508,4.3778625,-1.6605823
24331,24615,95517,1.0182623,4.397223,-1.6705482
24332,24616,95518,1.0441406,4.386347,-1.6687685
24333,24617,95519,1.0748134,4.3952885,-1.6748192
24334,24618,95520,1.103129,4.3940487,-1.6769547
24335,24619,95521,1.13147,4.392627,-1.6790904
24336,24620,95522,1.162702,4.401864,-1.6854969
24337,24621,95523,1.1918895,4.402765,-1.6887002
24338,24622,95524,1.2223818,4.4079747,-1.6936831
24339,24623,95525,1.2534939,4.414774,-1.6993779
24340,24624,95526,1.2823861,4.413281,-1.7018694
24341,24625,95527,1.31184,4.4133906,-1.7050726
24342,24626,95528,1.3429756,4.4186687,-1.7104115
24343,24627,95529,1.3758903,4.429085,-1.7178859
24344,24628,95530,1.4087,4.438372,-1.7250043
24345,24629,95531,1.4410986,4.445645,-1.731411
24346,24630,95532,1.4733453,4.4518,-1.7374617
24347,24631,95533,1.5027285,4.4488726,-1.7399532
24348,24632,95534,1.5333501,4.449286,-1.7438682
24349,24633,95535,1.5655841,4.4538984,-1.749563
24350,24634,95536,1.5995098,4.462681,-1.7570374
24351,24635,95537,1.6307137,4.4633145,-1.7613084
24352,24636,95538,1.6629642,4.4663596,-1.7666473
24353,24637,95539,1.6986305,4.477914,-1.7755454
24354,24638,95540,1.7314672,4.481353,-1.7812401
24355,24639,95541,1.7647524,4.4854264,-1.7872908
24356,24640,95542,1.8016297,4.497934,-1.7969007
24357,24641,95543,1.8387265,4.5101566,-1.8065107
24358,24642,95544,1.8742492,4.5177774,-1.814341
24359,24643,95545,1.9255702,4.5621486,-1.8374759
24540,24824,96453,-2.1911798,5.00169,-2.1076052
24541,24825,96454,-2.1475618,4.9851465,-2.0947492
24542,24826,96455,-2.0944297,4.945136,-2.0719757
24543,24827,96456,-2.0568936,4.940723,-2.0646296
24544,24828,96457,-2.014557,4.9239855,-2.052141
24545,24829,96458,-1.9700736,4.900875,-2.037081
24546,24830,96459,-1.9297104,4.886921,-2.0260615
24547,24831,96460,-1.88892,4.8709226,-2.0143075
24548,24832,96461,-1.8497237,4.858085,-2.0040228
24549,24833,96462,-1.8101047,4.8432093,-1.9930035
24550,24834,96463,-1.7729818,4.8341427,-1.9845552
24551,24835,96464,-1.7385596,4.8318043,-1.9790455
24552,24836,96465,-1.7036135,4.8274717,-1.9728012
24553,24837,96466,-1.6654383,4.8132253,-1.9625164
24554,24838,96467,-1.6272032,4.797812,-1.9518644
24555,24839,96468,-1.5898075,4.7838774,-1.941947
24556,24840,96469,-1.5563903,4.7811613,-1.9368045
24557,24841,96470,-1.5247626,4.7835326,-1.933866
24558,24842,96471,-1.4909464,4.778593,-1.927989
24559,24843,96472,-1.4575201,4.774309,-1.9224794
24560,24844,96473,-1.4255345,4.774251,-1.9188062
24561,24845,96474,-1.4022137,4.8034415,-1.9272544
24562,24846,96475,-1.376545,4.8253703,-1.932764
24563,24847,96476,-1.3379145,4.8014736,-1.9195409
24564,24848,96477,-1.3020735,4.7862597,-1.9099907
24565,24849,96478,-1.2643198,4.7626977,-1.8971348
24566,24850,96480,-1.1952981,4.7363734,-1.8802383
24567,24851,96481,-1.1677699,4.7499404,-1.8828095
24568,24852,96482,-1.1379526,4.7543025,-1.8817075
24569,24853,96483,-1.1077032,4.7566667,-1.879871
24570,24854,96484,-1.0768508,4.7561173,-1.8769325
24571,24855,96485,-1.0470474,4.75991,-1.8758305
24572,24856,96486,-1.0139314,4.7480545,-1.8684844
24573,24857,96487,-0.9815672,4.738704,-1.86224
24574,24858,96488,-0.95118934,4.738255,-1.8596689
24575,24859,96489,-0.91872126,4.726656,-1.8526899
24576,24860,96490,-0.8893575,4.730376,-1.8519553
24577,24861,96491,-0.8536554,4.699141,-1.8372627
24578,24862,96492,-0.82625395,4.7125354,-1.8405685
24579,24863,96493,-0.79918605,4.728521,-1.8449763
24580,24864,96495,-0.7399476,4.730621,-1.8420378
24581,24865,96496,-0.70717144,4.710239,-1.8321203
24582,24866,96501,-0.53009903,4.4591117,-1.7244977
24583,24867,96502,-0.5033549,4.467826,-1.7267015
24584,24868,96503,-0.47415406,4.454183,-1.7200899
24585,24869,96504,-0.44253385,4.4144387,-1.7031934
24586,24870,96505,-0.41709933,4.4346647,-1.7101724
24587,24871,96506,-0.3889005,4.4260225,-1.7057647
24588,24872,96507,-0.36036736,4.4116397,-1.6991531
24589,24873,96508,-0.33329126,4.413768,-1.6991531
24590,24874,96509,-0.3056209,4.407379,-1.6958472
24591,24875,96510,-0.2781005,4.4017453,-1.6929086
24592,24876,96511,-0.25055423,4.394083,-1.6892356
24593,24877,96512,-0.22316006,4.387178,-1.6859298
24594,24878,96513,-0.19586006,4.380102,-1.682624
24595,24879,96514,-0.16952267,4.3951626,-1.6881336
24596,24880,96515,-0.14239909,4.391472,-1.686297
24597,24881,96516,-0.115055114,4.3773866,-1.68042
24598,24882,96517,-0.0879084,4.364062,-1.6749103
24599,24883,96518,-0.061195977,4.369169,-1.676747
24600,24884,96519,-0.03414245,4.3397,-1.6649929
24601,24885,96520,-0.0075234426,4.3444786,-1.6668295
24602,24886,96521,0.019168114,4.3528137,-1.6701353
24603,24887,96522,0.045885623,4.353544,-1.6705027
24604,24888,96523,0.07249111,4.3466706,-1.6679314
24605,24889,96524,0.09899306,4.338705,-1.6649929
24606,24890,96525,0.12558638,4.3370867,-1.6646256
24607,24891,96526,0.15248683,4.3446,-1.6679314
24608,24892,96527,0.17781083,4.3110566,-1.6550754
24609,24893,96528,0.20504682,4.3266077,-1.6616871
24610,24894,96529,0.232332,4.3391995,-1.6671968
24611,24895,96530,0.25878707,4.334907,-1.6660949
24612,24896,96531,0.28544152,4.3341656,-1.6664622
24613,24897,96532,0.311764,4.328622,-1.6649929
24614,24898,96533,0.33853468,4.329409,-1.6660949
24615,24899,96534,0.36594996,4.3374457,-1.6701353
24616,24900,96535,0.3928079,4.3378973,-1.6712372
24617,24901,96536,0.41932806,4.33448,-1.67087
24618,24902,96537,0.44620088,4.334601,-1.6719718
24619,24903,96538,0.47379532,4.3410277,-1.675645
24620,24904,96539,0.50191057,4.350975,-1.6807873
24621,24905,96540,0.5280384,4.343197,-1.6789508
24622,24906,96541,0.555854,4.3491015,-1.682624
24623,24907,96542,0.58363867,4.353906,-1.6859298
24624,24908,96543,0.61124533,4.356691,-1.688501
24625,24909,96544,0.6376968,4.3510175,-1.6877663
24626,24910,96545,0.6669063,4.363573,-1.6943779
24627,24911,96546,0.6942516,4.3630733,-1.6958472
24628,24912,96547,0.7201008,4.353225,-1.6936433
24629,24913,96548,0.7493123,4.3633924,-1.6995203
24630,24914,96549,0.77672243,4.3623757,-1.7009896
24631,24915,96550,0.8038116,4.359357,-1.7017242
24632,24916,96551,0.83228475,4.3634796,-1.7053974
24633,24917,96552,0.8603,4.364679,-1.7079686
24634,24918,96553,0.88873154,4.3675213,-1.7112744
24635,24919,96554,0.91780263,4.37291,-1.7156821
24636,24920,96555,0.9471696,4.379015,-1.7204572
24637,24921,96556,0.9768478,4.3858314,-1.7255995
24638,24922,96557,1.0064378,4.3915415,-1.7303746
24639,24923,96558,1.03443,4.3898106,-1.7322112
24640,24924,96559,1.0641878,4.395133,-1.7369863
24641,24925,96560,1.0942738,4.4011583,-1.7421286
24642,24926,96561,1.1237847,4.4042754,-1.7461691
24643,24927,96562,1.1536101,4.4080954,-1.7505769
24644,24928,96563,1.1830431,4.4099183,-1.7542499
24645,24929,96564,1.2120495,4.4097514,-1.7571884
24646,24930,96565,1.2426085,4.414767,-1.7623309
24647,24931,96566,1.2722459,4.4159975,-1.766004
24648,24932,96567,1.3043092,4.4250603,-1.772983
24649,24933,96568,1.3367997,4.434786,-1.7803292
24650,24934,96569,1.3672694,4.437167,-1.784737
24651,24935,96570,1.3955859,4.4322433,-1.7862062
24652,24936,96571,1.4250314,4.4306808,-1.7891448
24653,24937,96572,1.4588594,4.4421797,-1.7975929
24654,24938,96573,1.4908144,4.447256,-1.8034699
24655,24939,96574,1.5216835,4.4485865,-1.8078777
24656,24940,96575,1.5535432,4.4523396,-1.8133874
24657,24941,96576,1.5864408,4.458498,-1.819999
24658,24942,96577,1.6191553,4.4635453,-1.8262433
24659,24943,96578,1.6532804,4.4718485,-1.833957
24660,24944,96579,1.6882234,4.4816413,-1.8424051
24661,24945,96580,1.7220166,4.4876986,-1.8493841
24662,24946,96581,1.7539178,4.4883113,-1.8541591
24663,24947,96582,1.7907015,4.5008016,-1.8640766
24664,24948,96583,1.8294485,4.5173187,-1.8758305
24665,24949,96584,1.8638611,4.522349,-1.8828095
24666,24950,96585,1.9063116,4.545999,-1.8978693
24840,25124,97493,-2.2060869,4.991535,-2.1768496
24841,25125,97494,-2.1602583,4.970172,-2.1613648
24842,25126,97495,-2.117692,4.955245,-2.1489015
24843,25127,97496,-2.072516,4.933157,-2.1334164
24844,25128,97497,-2.0312319,4.919258,-2.1217084
24845,25129,97498,-1.9888017,4.9016085,-2.1084898
24846,25130,97499,-1.9470085,4.8844843,-2.0956485
24847,25131,97500,-1.9078686,4.8730664,-2.0854514
24848,25132,97501,-1.8676106,4.8578973,-2.073743
24849,25133,97502,-1.830232,4.8493466,-2.0650566
24850,25134,97503,-1.7939961,4.843125,-2.057503
24851,25135,97504,-1.7553697,4.829682,-2.046928
24852,25136,97505,-1.7175994,4.817692,-2.0371084
24853,25137,97506,-1.6806552,4.807169,-2.028044
24854,25138,97507,-1.6439052,4.7963743,-2.0189798
24855,25139,97508,-1.6079422,4.787066,-2.0106707
24856,25140,97509,-1.5738965,4.782773,-2.004628
24857,25141,97510,-1.5439508,4.7905784,-2.0038726
24858,25142,97511,-1.5114546,4.790251,-1.9997181
24859,25143,97512,-1.4762813,4.7808604,-1.9917868
24860,25144,97513,-1.4431598,4.7774224,-1.9864993
24861,25145,97514,-1.4269713,4.830577,-2.0053833
24862,25146,97515,-1.395759,4.8339057,-2.003117
24863,25147,97516,-1.355735,4.80585,-1.9876324
24864,25148,97517,-1.3222747,4.7997985,-1.9815894
24865,25149,97518,-1.283634,4.7738504,-1.9672377
24866,25150,97520,-1.2166679,4.756956,-1.9536412
24867,25151,97521,-1.185884,4.758044,-1.9509975
24868,25152,97522,-1.151626,4.7445393,-1.9423108
24869,25153,97524,-1.0908191,4.7474875,-1.9377787
24870,25154,97525,-1.0604532,4.74867,-1.9355127
24871,25155,97526,-1.0305078,4.7514687,-1.9340019
24872,25156,97529,-0.93998873,4.7551007,-1.9279591
24873,25157,97531,-0.87835115,4.748981,-1.9207832
24874,25158,97535,-0.74627477,4.674027,-1.8815045
24875,25159,97540,-0.5781016,4.5055494,-1.8037026
24876,25160,97542,-0.51643157,4.458043,-1.7814195
24877,25161,97543,-0.4888643,4.459287,-1.7806642
24878,25162,97544,-0.45899472,4.4382586,-1.7708445
24879,25163,97545,-0.43030623,4.426247,-1.7648016
24880,25164,97546,-0.40237603,4.4205055,-1.7614025
24881,25165,97547,-0.37437424,4.4127436,-1.757248
24882,25166,97548,-0.34662986,4.40665,-1.7538489
24883,25167,97549,-0.31924558,4.404077,-1.7519605
24884,25168,97550,-0.29178166,4.399486,-1.7493168
24885,25169,97551,-0.26421672,4.391951,-1.74554
24886,25170,97552,-0.23639965,4.377773,-1.7391194
24887,25171,97553,-0.20930806,4.3745165,-1.737231
24888,25172,97554,-0.18222588,4.3701677,-1.734965
24889,25173,97555,-0.1551712,4.3647265,-1.7323213
24890,25174,97556,-0.12835872,4.3646708,-1.7319435
24891,25175,97557,-0.1014407,4.3598223,-1.7296774
24892,25176,97558,-0.074754365,4.364066,-1.7311882
24893,25177,97559,-0.04787606,4.3561096,-1.727789
24894,25178,97560,-0.02111433,4.3507657,-1.725523
24895,25179,97561,0.005580323,4.346184,-1.7236346
24896,25180,97562,0.03225389,4.3469934,-1.7240123
24897,25181,97563,0.05884424,4.340233,-1.7213686
24898,25182,97564,0.085335486,4.332384,-1.7183471
24899,25183,97565,0.11196295,4.33363,-1.7191025
24900,25184,97566,0.13880989,4.341191,-1.7225015
24901,25185,97567,0.16534117,4.3374815,-1.7213686
24902,25186,97568,0.19171195,4.330835,-1.7191025
24903,25187,97569,0.2184648,4.3332763,-1.7206131
24904,25188,97570,0.24504918,4.3318543,-1.7206131
24905,25189,97571,0.27151015,4.3284206,-1.7198578
24906,25190,97572,0.29862854,4.3349876,-1.723257
24907,25191,97573,0.3252219,4.3330736,-1.723257
24908,25192,97574,0.35209936,4.3346887,-1.7247677
24909,25193,97575,0.37892914,4.335214,-1.7259007
24910,25194,97576,0.40543696,4.3318853,-1.725523
24911,25195,97577,0.43200928,4.329316,-1.725523
24912,25196,97578,0.45885548,4.329346,-1.7266561
24913,25197,97579,0.4860254,4.331971,-1.7289221
24914,25198,97580,0.5132448,4.334425,-1.7311882
24915,25199,97581,0.5408535,4.3394647,-1.7345873
24916,25200,97582,0.5681855,4.3415737,-1.7368534
24917,25201,97583,0.5948142,4.3380055,-1.7368534
24918,25202,97584,0.62220377,4.339774,-1.7391194
24919,25203,97585,0.65004593,4.3441176,-1.7425185
24920,25204,97586,0.67782295,4.3473673,-1.74554
24921,25205,97587,0.7064013,4.35501,-1.7504498
24922,25206,97588,0.73418087,4.356986,-1.7530936
24923,25207,97589,0.76216984,4.3596973,-1.756115
24924,25208,97590,0.7898913,4.3604064,-1.7583811
24925,25209,97591,0.81798965,4.3627596,-1.7614025
24926,25210,97592,0.8470234,4.3694773,-1.7663124
24927,25211,97593,0.87544656,4.3723707,-1.7697115
24928,25212,97594,0.90375054,4.3741727,-1.7727329
24929,25213,97595,0.9334541,4.3821316,-1.778398
24930,25214,97596,0.9626963,4.387177,-1.7829303
24931,25215,97597,0.9906132,4.385704,-1.7848186
24932,25216,97598,1.0195919,4.3885646,-1.7885954
24933,25217,97599,1.0484287,4.390333,-1.7919946
24934,25218,97600,1.0773253,4.3919125,-1.7953936
24935,25219,97601,1.1076326,4.398691,-1.8010588
24936,25220,97602,1.1380634,4.405263,-1.8067241
24937,25221,97603,1.1671988,4.4062543,-1.8101231
24938,25222,97604,1.1956638,4.4043727,-1.8123893
24939,25223,97605,1.2263749,4.410338,-1.8180544
24940,25224,97606,1.258973,4.422327,-1.8263633
24941,25225,97607,1.2891825,4.4251895,-1.8308954
24942,25226,97608,1.3205289,4.431398,-1.8369384
24943,25227,97609,1.3511926,4.4347296,-1.8418481
24944,25228,97610,1.3800253,4.431661,-1.8441143
24945,25229,97611,1.4102707,4.4328184,-1.8482687
24946,25230,97612,1.4428649,4.4408183,-1.8554447
24947,25231,97613,1.4741565,4.444189,-1.8607321
24948,25232,97614,1.5064319,4.4499745,-1.8671527
24949,25233,97615,1.5406429,4.460783,-1.8758394
24950,25234,97616,1.5710534,4.459982,-1.8796161
24951,25235,97617,1.6018243,4.459847,-1.8837706
24952,25236,97618,1.6358283,4.4681997,-1.8917018
24953,25237,97619,1.6699947,4.476302,-1.899633
24954,25238,97620,1.7039938,4.4832873,-1.9071866
24955,25239,97621,1.7394754,4.4934783,-1.916251
24956,25240,97622,1.7731128,4.4982314,-1.9230492
24957,25241,97623,1.813756,4.5199327,-1.937401
24958,25242,97624,1.8470455,4.5224385,-1.9434439
24959,25243,97625,1.883271,4.5315485,-1.9525082
25126,25410,98469,-2.145222,4.9797916,-2.2431314
25127,25411,98470,-2.0949054,4.9461994,-2.2217119
25128,25412,98471,-2.0556831,4.937696,-2.2119758
25129,25413,98472,-2.0142074,4.9229293,-2.1995137
25130,25414,98473,-1.9740193,4.9104047,-2.1882195
25131,25415,98474,-1.9327106,4.894146,-2.1753678
25132,25416,98475,-1.8916762,4.877566,-2.162516
25133,25417,98476,-1.8535352,4.867556,-2.15278
25134,25418,98477,-1.8149449,4.8555365,-2.142265
25135,25419,98478,-1.7762557,4.8423624,-2.1313605
25136,25420,98479,-1.7399752,4.834965,-2.1231823
25137,25421,98480,-1.7032409,4.8255687,-2.114225
25138,25422,98481,-1.6654855,4.8124213,-2.10371
