x,y,z
-33.532795,3.1707861,3.138389
-33.571133,3.1736267,3.1482615
-33.611713,3.1747763,3.1556096
-33.663082,3.1674979,3.1501102
-33.705547,3.1675868,3.156015
-33.74808,3.167814,3.16222
-33.788937,3.1695182,3.1707706
-33.823387,3.176243,3.1870646
-33.87369,3.1711035,3.1853466
-33.914062,3.1736493,3.1954355
-33.967045,3.1670842,3.1917696
-34.01722,3.162905,3.1918468
-34.059635,3.1645832,3.200912
-34.106388,3.1633534,3.2056718
-34.15138,3.1635861,3.2127447
-34.199562,3.1618106,3.2168918
-34.247227,3.1606343,3.222054
-34.298794,3.1570516,3.2237105
-34.34796,3.1553638,3.2283335
-34.392742,3.1568289,3.2377934
-34.443394,3.154631,3.2418814
-34.493515,3.1530364,3.2469926
-34.543755,3.1516213,3.252493
-34.597404,3.1482916,3.25527
-34.64588,3.1484973,3.2634273
-34.69041,3.1513658,3.2756443
-34.74103,3.150662,3.2826862
-34.789032,3.1517882,3.292553
-34.85759,3.1407769,3.2846727
-34.897575,3.1471949,3.3025875
-34.945812,3.148861,3.3136244
-35.01848,3.1365252,3.3043013
-35.064854,3.1398041,3.3179793
-35.109833,3.144046,3.3331742
-35.1392,3.1572304,3.361474
-35.18478,3.161342,3.3766718
-35.244003,3.1580906,3.3813324
-35.300488,3.1566436,3.388762
-35.328762,3.1707015,3.4186716
-35.389698,3.1672685,3.4235096
-35.439034,3.1702867,3.4377642
-35.47067,3.182757,3.4656591
-35.517723,3.1872387,3.4822307
-35.545353,3.2018356,3.513308
-36.275475,2.8601584,3.0392494
-36.263367,2.8982892,3.1050725
-36.28318,2.92007,3.1477265
-36.287388,2.949367,3.2009668
-36.294147,2.9771128,3.2519841
-36.299656,3.005183,3.30342
-36.307003,3.032094,3.3532
-36.33023,3.0512583,3.3921804
-36.350807,3.071558,3.432767
-36.358494,3.0976937,3.4814367
-36.369686,3.121987,3.5275397
-36.387608,3.1430326,3.5691714
-36.45856,3.1401865,3.5781384
-36.535263,3.1351483,3.584351
-36.58081,3.1441872,3.6099463
-36.644024,3.1456718,3.6254458
-36.77298,3.1191735,3.6034083
-36.797504,3.1379626,3.6427183
-36.877357,3.1333857,3.6507878
-36.98039,3.1195621,3.6468062
-37.0475,3.1211638,3.6637025
-37.07989,3.1372356,3.699977
-37.14947,3.1382844,3.7165313
-37.221622,3.138618,3.7323914
-37.342457,3.1200163,3.7237616
-37.392246,3.1299694,3.7527676
-37.479927,3.1253781,3.763091
-37.54321,3.130595,3.7863984
-37.59712,3.1396186,3.8148165
-37.71755,3.1238296,3.8117146
-37.780094,3.1302512,3.8373475
-37.860664,3.130281,3.8551192
-37.95427,3.1259425,3.8677044
-38.015133,3.1338682,3.896027
-38.138504,3.1197405,3.8970976
-38.194214,3.1301584,3.9291108
-38.33468,3.1111891,3.9251106
-38.38342,3.124683,3.961508
-38.47514,3.1236243,3.980348
-38.593464,3.1140168,3.9892192
-38.642044,3.128345,4.027426
-38.784664,3.1117053,4.028762
-38.846535,3.1222653,4.0630827
-38.99414,3.1053042,4.0651503
-39.06321,3.1142902,4.098343
-39.180763,3.1081917,4.1142516
-39.309326,3.0992432,4.127409
-39.49873,3.0721264,4.1203094
-39.649685,3.0578594,4.128791
-39.857357,3.027229,4.119499
-39.979923,3.0232663,4.141182
-40.2224,2.9844065,4.124616
-40.429874,2.9571931,4.1221614
-40.62686,2.934171,4.1253695
-40.870373,2.8989148,4.11633
-41.08408,2.873465,4.119128
-41.36123,2.8314433,4.1054173
-41.594612,2.8030908,4.1076355
-41.86387,2.7662153,4.102225
-42.096516,2.740724,4.110076
-42.384758,2.7016518,4.10533
-42.70553,2.6555986,4.095158
-43.028038,2.6108818,4.0881705
-43.385166,2.559039,4.076014
-43.73186,2.5118399,4.070498
-44.009483,2.4839091,4.0856247
-44.380287,2.4343238,4.0817895
-44.819195,2.370075,4.0664415
-45.33129,2.2905378,4.03965
-45.767574,2.2319899,4.0352325
-46.22763,2.1702123,4.0306673
-46.70677,2.1064982,4.0273304
-47.342766,2.0092907,3.9979267
-47.855644,1.9435799,3.9996858
-48.4376,1.8651505,3.9941463
-49.061996,1.7804904,3.987379
-49.75689,1.683825,3.9751453
-16.27303,1.9155145,2.7908607
-16.72337,2.0020847,2.8550968
-16.882084,2.0042753,2.8231325
-17.36784,2.1060314,2.9088702
-17.4548,2.0889676,2.8563724
-17.827671,2.1605284,2.90982
-17.936651,2.1519299,2.868877
-18.164852,2.181448,2.8744087
-18.29409,2.1806574,2.844139
-18.466864,2.1945348,2.8323488
-18.661446,2.216457,2.8312001
-19.411476,2.4228032,3.0591316
-19.54054,2.4270554,3.0389814
-19.705467,2.4440513,3.0353117
-19.882223,2.4659936,3.0385585
-20.034832,2.4806223,3.0332918
-20.180061,2.4935207,3.0264478
-20.318844,2.5049376,3.0182958
-20.47631,2.5237565,3.0202088
-20.53586,2.5082455,2.9784203
-20.570677,2.4838948,2.9253516
-20.599855,2.4574335,2.8696117
-20.678902,2.4494097,2.8380733
-20.82256,2.4659457,2.8391166
-20.956448,2.4795976,2.8368979
-21.094154,2.4954636,2.8381205
-21.222174,2.5083673,2.8359113
-21.359013,2.5254428,2.8397574
-21.473707,2.5345573,2.8334117
-21.626284,2.559441,2.8487468
-21.750944,2.5739946,2.8506598
-21.870241,2.587082,2.8510256
-21.99899,2.604754,2.858067
-22.105204,2.6138072,2.853764
-22.228998,2.6308522,2.860807
-22.543388,2.729768,2.9811783
-22.681513,2.7553294,3.001247
-22.745163,2.7494304,2.9781232
-22.804024,2.7416697,2.9525933
-22.87645,2.740123,2.9359155
-22.921877,2.7267976,2.902944
-22.91468,2.689707,2.836666
-22.931665,2.663261,2.7853098
-22.944405,2.6346493,2.7308893
-22.958403,2.6063776,2.6769338
-22.919556,2.5529087,2.587111
-22.983215,2.5475829,2.5657735
-21.59632,1.8430986,1.5441546
-21.640718,1.8215446,1.4971485
-22.863668,2.380167,2.2849154
-22.890476,2.3558702,2.2363153
-22.898945,2.322197,2.1741843
-22.905025,2.2869554,2.1097403
-22.908028,2.2497435,2.0423832
-22.865997,2.1887383,1.9403005
-22.87793,2.1550848,1.8779397
-22.812462,2.0800703,1.7549996
-22.961555,2.1186955,1.7984972
-22.815697,1.9989059,1.6094799
-23.054777,2.0460474,1.6532207
-23.051249,2.0021677,1.5757594
-23.058393,1.963723,1.5062737
-23.041769,1.9112401,1.4158688
-23.062294,1.8794024,1.3560863
-23.03297,1.8181696,1.2524209
-23.135908,1.8339031,1.263691
-23.050896,1.7383704,1.108501
-23.004417,1.6643107,0.9851842
-23.000471,1.6148803,0.8986778
-23.022202,1.5805273,0.8348017
-23.01933,1.5304692,0.74720716
-23.023357,1.4840066,0.6649599
-23.03351,1.4407711,0.5875354
-23.033432,1.3903542,0.49916315
-33.019886,1.7004986,0.5366087
-33.060474,1.7207949,0.57354355
-33.02171,1.8542223,0.79348993
-33.06298,1.870533,0.82395935
-33.043743,1.9700582,0.98889303
-33.07546,1.9971917,1.0368452
-33.04524,2.1062,1.2168999
-33.093166,2.1092954,1.2260599
-33.054718,2.2238073,1.4147835
-33.040604,2.3039062,1.5479321
-33.06527,2.3332634,1.5993462
-33.053318,2.406783,1.7217646
-33.038128,2.4820673,1.846921
-33.045677,2.528184,1.9251537
-33.052643,2.573753,2.002472
-33.089962,2.5831864,2.0218363
-33.11019,2.6119044,2.0721364
-33.146122,2.6224334,2.0933342
-33.175358,2.6402128,2.1261716
-33.205566,2.6566136,2.1568365
-33.237247,2.67117,2.1845894
-33.265953,2.6886365,2.2170205
-33.17074,2.9220755,2.6024113
-33.111015,3.0237784,2.7685313
-33.14888,3.0272162,2.7784338
-33.216194,3.0022743,2.7433915
-33.19574,3.0618982,2.8424797
-33.222378,3.0758066,2.8691006
-33.220818,3.1157074,2.9368482
-33.240097,3.1356516,2.9730186
-33.27376,3.142252,2.9881454
-33.304253,3.1516986,3.0078115
-33.35123,3.1465638,3.0045643
-33.387886,3.1507208,3.016027
-33.416557,3.161815,3.0384483
-33.45308,3.1661646,3.0503273
-33.484703,3.1746938,3.068819
-33.527657,3.1738296,3.0726562
-33.574005,3.1704073,3.0725784
-33.608826,3.1765566,3.087544
-33.64862,3.1787822,3.096448
-33.683914,3.1846955,3.1111727
-33.722565,3.188046,3.121972
-33.773308,3.1822214,3.1185899
-33.81089,3.1867216,3.131339
-33.860744,3.1821048,3.130031
-33.89955,3.185987,3.141983
-33.950256,3.1812584,3.1407056
-33.99994,3.177581,3.1411624
-34.040703,3.1805806,3.1520166
-34.0833,3.1824136,3.1611586
-34.132084,3.1800838,3.1639934
-34.179134,3.1792114,3.1691728
-34.22628,3.1785011,3.1747036
-34.27604,3.176252,3.1779861
-34.324654,3.1750274,3.1829453
-34.374016,3.173551,3.1876302
-34.417057,3.1764553,3.1990948
-34.467888,3.1744742,3.2032294
-34.51297,3.176431,3.2134552
-34.565975,3.1735537,3.2164626
-34.61714,3.172112,3.221767
-34.662426,3.174564,3.2330656
-34.730537,3.1632144,3.2236886
-34.774006,3.1672597,3.237626
-34.852127,3.1506946,3.220746
-34.89102,3.1579552,3.2397518
-34.96082,3.1471815,3.231893
-35.02886,3.1378932,3.2264404
-35.039326,3.1620677,3.2709675
-35.10267,3.155961,3.2705092
-35.15282,3.1576319,3.2817464
-35.212257,3.1543543,3.2857895
-35.253277,3.161513,3.30539
-35.280586,3.1762295,3.3362103
-35.338737,3.1742837,3.342598
-35.392666,3.1748831,3.352872
-35.422543,3.188394,3.382166
-35.465454,3.195082,3.4015613
-35.498703,3.2068732,3.4284859
-35.557064,3.2058551,3.436884
-35.593117,3.2163897,3.4621716
-36.263138,2.9099576,3.029747
-36.27735,2.9346793,3.0768204
-36.287354,2.9612484,3.1265407
-36.297657,2.9874167,3.1756644
-36.303673,3.0153956,3.2273526
-36.31306,3.0414948,3.2763262
-36.323547,3.0668335,3.324195
-36.34606,3.0863574,3.3638048
-36.365135,3.1073577,3.4055305
-36.381516,3.1294518,3.448811
-36.42359,3.1398098,3.4756203
-36.50443,3.1329699,3.4784665
-36.57036,3.1331549,3.4913769
-36.613163,3.1437461,3.5189638
-36.69767,3.1364026,3.5218062
-36.78808,3.127,3.5220876
-36.836586,3.1358519,3.5478063
-36.91842,3.1308784,3.5547004
-37.034824,3.1119995,3.5428662
-37.044052,3.1378236,3.59233
-37.10897,3.140832,3.610818
-37.142437,3.1567538,3.6469717
-37.334583,3.1095808,3.5982661
-37.34903,3.133669,3.6458707
-37.409206,3.1397963,3.6694894
-37.531654,3.1221535,3.6616955
-37.56836,3.137937,3.6986365
-37.672703,3.1282315,3.7020688
-37.75435,3.1275733,3.717774
-37.807053,3.1379962,3.748259
-37.932545,3.1219714,3.7445168
-37.979263,3.135159,3.7790923
-38.089733,3.1256442,3.7845697
-38.168415,3.1279802,3.8056793
-38.234974,3.134914,3.8329506
-38.373917,3.1170225,3.8289685
-38.405613,3.1366916,3.8729725
-38.574924,3.1096866,3.858477
-38.62853,3.1225038,3.8944263
-38.73679,3.1173396,3.9082484
-38.826614,3.118775,3.9306684
-38.92095,3.1191592,3.9521704
-39.01448,3.1202462,3.974923
-39.121502,3.1174824,3.9934056
-39.245712,3.1098452,4.006489
-39.38005,3.099703,4.017133
-39.44335,3.112088,4.055136
-39.58436,3.101086,4.065819
-39.67482,3.106008,4.095799
-39.796215,3.1021392,4.115965
-39.96704,3.0843585,4.1206536
-40.206882,3.0474715,4.1043115
-40.40526,3.0238605,4.104245
-40.59034,3.0051165,4.1106515
-40.794262,2.9820871,4.113206
-41.05226,2.9451833,4.101451
-41.244274,2.927811,4.112464
-41.48216,2.8990402,4.1120887
-41.783894,2.854495,4.096003
-42.041676,2.8232703,4.0957456
-42.33371,2.7845128,4.0889463
-42.59272,2.7558932,4.0943375
-42.931145,2.7084293,4.081713
-43.262886,2.6645331,4.07465
-43.58974,2.6236815,4.0725565
-43.92865,2.5816555,4.0711794
-44.22663,2.5514083,4.083375
-44.670258,2.4878542,4.0649643
-45.166245,2.4143715,4.039711
-45.58916,2.3607137,4.0362296
-46.111183,2.2865071,4.0162067
-46.51398,2.2423143,4.0269933
-47.06678,2.1665788,4.0118117
-47.623615,2.0929754,4.002071
-48.267975,2.003254,3.9818583
-48.978107,1.9028628,3.9567318
-49.685833,1.8068686,3.940052
-16.222706,2.0299952,2.826748
-16.677605,2.1140122,2.890809
-16.731375,2.084713,2.822125
-16.916525,2.0939279,2.7998152
-17.30273,2.1636114,2.8513637
-17.633217,2.2189343,2.887249
-17.915623,2.2616591,2.9092274
-18.045986,2.259464,2.8771343
-18.221092,2.2717376,2.8635192
-18.328766,2.2638137,2.8254519
-18.530054,2.2860029,2.8255978
-19.246243,2.4742398,3.0362015
-19.419975,2.4915996,3.0330977
-19.557909,2.4981961,3.016972
-19.773933,2.5313568,3.035491
-19.912832,2.539984,3.0232525
-20.02694,2.5409508,3.0016255
-20.209759,2.565978,3.0117931
-20.303333,2.5612092,2.9836607
-20.422844,2.565916,2.968337
-20.524872,2.5650508,2.9460902
-20.558865,2.5403595,2.8925548
-20.608635,2.5213242,2.846642
-20.725235,2.5267572,2.8336654
-20.880707,2.547131,2.8412223
-21.011059,2.5590532,2.837932
-21.156227,2.5772805,2.8436728
-21.288277,2.5913615,2.8442893
-21.425766,2.6082885,2.8492732
-21.534416,2.614798,2.840436
-21.660244,2.6286378,2.8420782
-21.772419,2.6377742,2.8376474
-22.120792,2.7423801,2.9662037
-22.34951,2.801057,3.0320535
-22.423243,2.797812,3.0121236
-22.502615,2.7972214,2.9961452
-22.598894,2.8040802,2.990903
-22.670702,2.801106,2.9720764
-22.738436,2.7966986,2.9514318
-22.808537,2.79359,2.9328299
-22.868235,2.7862372,2.908379
-22.916082,2.773861,2.8769026
-22.953033,2.7567215,2.8387098
-22.989439,2.739331,2.800231
-22.94487,2.6850471,2.708579
-22.950298,2.652983,2.648857
-22.974848,2.6294904,2.6015315
-20.852806,1.596936,1.0858355
-21.558865,1.8862121,1.4910121
-21.556986,1.8422537,1.4111738
-22.864632,2.4329693,2.2620835
-22.889915,2.408014,2.2123604
-22.90511,2.3778915,2.1550426
-22.897703,2.3361742,2.0805798
-22.913322,2.3055785,2.0224948
-22.872673,2.24592,1.9212527
-22.841257,2.1901212,1.8255429
-22.832808,2.1454873,1.7463026
-22.854935,2.116401,1.6902008
-22.997477,2.1104317,1.6563716
-23.031223,2.087445,1.6096272
-23.059673,2.0614018,1.5583177
-23.03857,2.0075638,1.4650536
-23.04231,1.966897,1.3915806
-23.033598,1.9186227,1.3065109
-23.050005,1.8840992,1.2422304
-23.10412,1.8711004,1.2106948
-23.049223,1.7941186,1.0816903
-23.004032,1.7215707,0.9592066
-23.009468,1.6781945,0.88114834
-23.019073,1.6367569,0.8060026
-23.018833,1.588722,0.7206783
-23.027443,1.5454772,0.64264584
-23.038185,1.5029745,0.5657072
-23.000294,1.4290206,0.44017458
-33.021503,1.7442541,0.5104461
-33.057373,1.771276,0.55871916
-33.063713,1.839395,0.67443705
-33.040825,1.9459467,0.8531132
-33.037243,2.0225592,0.98260546
-33.074287,2.0421853,1.0187101
-33.04329,2.1511085,1.2009807
-33.091938,2.1532772,1.208519
-33.050037,2.2710202,1.4050131
-33.0516,2.3305871,1.5063143
-33.060036,2.3799477,1.5909019
-33.05155,2.4484422,1.7066612
-33.032307,2.5278006,1.8400435
-33.056858,2.5534215,1.8857951
-33.063965,2.5986183,1.963418
-33.105618,2.603302,1.9751201
-33.118,2.6408572,2.0403013
-33.14888,2.6570601,2.0707893
-33.18771,2.664343,2.0868392
-33.207954,2.6915274,2.1352062
-33.245457,2.699905,2.1531124
-33.29406,2.7436192,2.2326784
-33.05055,3.0355558,2.7088642
-33.06666,3.0607457,2.7536807
-33.10258,3.065962,2.7662802
-33.140827,3.0689614,2.7753625
-33.179558,3.071609,2.783939
-33.21291,3.0794373,2.8009124
-33.2422,3.0910268,2.823976
-33.200905,3.1672792,2.9508839
-33.25225,3.1578007,2.9401307
-33.278908,3.170825,2.9655342
-33.30842,3.1811788,2.9866924
-33.340363,3.1893365,3.0043797
-33.379013,3.1917057,3.0128698
-33.42351,3.1892395,3.013711
-33.467598,3.187369,3.0155878
-33.505848,3.1905665,3.0256138
-33.543552,3.1943247,3.0365987
-33.5873,3.1933038,3.0400581
-33.627804,3.1950862,3.0480485
-33.66946,3.196112,3.0549145
-33.704372,3.2025545,3.0704308
-33.77005,3.1853964,3.0487003
-33.81891,3.181618,3.048244
-33.864445,3.1806252,3.05228
-33.908318,3.1810882,3.0587
-33.923893,3.2024758,3.0981092
-33.977192,3.1962528,3.0941577
-34.019894,3.1979613,3.1027613
-34.059612,3.2019503,3.1150203
-34.10542,3.2017956,3.120874
-34.15377,3.2000964,3.1244087
-34.203476,3.197718,3.126989
-34.251442,3.1967814,3.1319208
-34.3014,3.1947508,3.135254
-34.35529,3.1903844,3.1350703
-34.40297,3.190387,3.14178
-34.45331,3.1888921,3.1462755
-34.493393,3.194198,3.1613894
-34.562164,3.1814961,3.148806
-34.60961,3.1826138,3.1576753
-34.662415,3.180626,3.1618748
-34.71468,3.1792364,3.1671138
-34.76975,3.1764152,3.17028
-34.824295,3.174201,3.1745057
-34.878975,3.1721883,3.1791663
-34.927628,3.1739786,3.189752
-34.993553,3.1659803,3.1855626
-35.061127,3.15745,3.1807342
-35.10736,3.1614256,3.1950274
-35.131844,3.1777415,3.2280822
-35.22173,3.157726,3.206345
-35.25105,3.1715775,3.2358623
-35.316612,3.1657376,3.235836
-35.36514,3.169413,3.2502508
-35.410786,3.174794,3.267333
-35.452778,3.182241,3.2876058
-35.49324,3.1905866,3.30931
-35.53288,3.1994395,3.3318577
-35.56281,3.2133112,3.3619337
-35.58361,3.2317522,3.3988223
-35.61084,3.246871,3.430829
-36.26928,2.9507926,3.004715
-36.282764,2.9757752,3.052435
-36.295063,3.0011103,3.1006598
-36.303104,3.0282483,3.151507
-36.319115,3.0513566,3.1964512
-36.338596,3.0726614,3.2387757
-36.3585,3.0936272,3.280624
-36.367943,3.1192544,3.329226
-36.383205,3.142013,3.3736706
-36.453144,3.1400793,3.3826294
-36.53034,3.135272,3.3876777
-36.589474,3.1388047,3.4048786
-36.63269,3.149498,3.4324474
-36.740685,3.132425,3.420701
-36.79441,3.1391242,3.4429622
-36.859417,3.1412568,3.4589324
-36.980503,3.1203005,3.4426332
-37.033638,3.128139,3.4671082
-37.071976,3.1421905,3.50041
-37.150425,3.140092,3.5113316
-37.246357,3.131392,3.5133567
-37.341743,3.1234396,3.5167427
-37.398273,3.1312103,3.542101
-37.485676,3.1272254,3.5515113
-37.538864,3.136793,3.5797343
-37.610493,3.1395369,3.5988345
-37.73121,3.1241846,3.5936556
-37.78869,3.132997,3.621531
-37.89806,3.1229563,3.624258
-37.967552,3.1279993,3.6475692
-38.030186,3.1357932,3.6747818
-38.15994,3.119959,3.670879
-38.223564,3.1281197,3.6991463
-38.312286,3.127787,3.7164745
-38.397633,3.1290357,3.7362018
-38.51624,3.1193585,3.7420373
-38.608856,3.119068,3.7604895
-38.675217,3.127963,3.791122
-38.80234,3.117088,3.7966824
-38.86698,3.1272557,3.829558
-39.010494,3.112241,3.8307838
-39.07251,3.123986,3.8663054
-39.187965,3.1191006,3.8812418
-39.26422,3.1270154,3.9125857
-39.388912,3.1203108,3.9261563
-39.472397,3.1268005,3.956473
-39.641663,3.107803,3.9560263
-39.75522,3.1063325,3.9775934
-39.885246,3.1005645,3.994483
-39.992702,3.1020236,4.020597
-40.12123,3.0979242,4.0405893
-40.230694,3.0998864,4.06831
-40.344803,3.1010532,4.095596
-40.53259,3.0822864,4.100291
-40.73187,3.061379,4.1034384
-40.952873,3.0356586,4.1020823
-41.19388,3.0057883,4.097143
-41.461514,2.970198,4.087022
-41.657207,2.9549322,4.1008554
-41.941917,2.9176733,4.091501
-42.19554,2.8899379,4.094026
-42.448776,2.8636742,4.0994873
-42.83313,2.806097,4.0728965
-43.10083,2.7793975,4.0810213
-43.486984,2.72534,4.062062
-43.805084,2.689763,4.064348
-44.120995,2.6564264,4.070718
-44.51438,2.6066597,4.0623527
-44.967583,2.5452328,4.0446925
-45.43135,2.4838953,4.029804
-45.878963,2.428736,4.023671
-46.294975,2.3830233,4.0292525
-46.840076,2.3112683,4.0129232
-47.40454,2.2383049,3.9988737
-47.9615,2.170016,3.9926372
-48.60131,2.0873153,3.9770727
-49.210564,2.0144277,3.9742765
-49.870125,1.93453,3.969431
-16.383131,2.158256,2.8399458
-16.734495,2.211275,2.8709416
-16.864792,2.2037232,2.8292575
-17.218964,2.2609024,2.8680553
-17.406712,2.2719212,2.8510604
-17.841192,2.3562818,2.9266453
-17.927322,2.3399572,2.8773794
-18.11352,2.3539665,2.86687
-18.24994,2.3538606,2.83914
-18.44616,2.3727705,2.8363352
-18.61688,2.384842,2.8255162
-19.24075,2.540135,3.001113
-19.440304,2.5647962,3.0090742
-19.558807,2.564566,2.9852118
-19.698313,2.5717244,2.9715295
-19.856846,2.5858572,2.9676142
-19.969446,2.5856047,2.9451647
-20.108074,2.59463,2.9355297
-20.215946,2.5939515,2.913372
-20.321093,2.5928476,2.8910232
-20.412304,2.5874035,2.8631577
-20.53015,2.5916955,2.848857
-20.634903,2.5919445,2.829441
-20.792461,2.6116264,2.8370705
-20.929049,2.6246274,2.8360548
-21.06607,2.6385517,2.8367991
-21.20942,2.6555934,2.8423543
-21.32535,2.6632059,2.8352537
-21.446846,2.673545,2.8323607
-21.613897,2.7019758,2.85531
-21.740307,2.7157526,2.8581657
-22.113869,2.826808,2.999175
-22.201286,2.8276882,2.985021
-22.308262,2.8367972,2.98287
-22.393652,2.8377962,2.96946
-22.476446,2.8381526,2.955388
-22.554237,2.8368459,2.939169
-22.66179,2.848288,2.9415884
-22.71754,2.838555,2.913672
-22.801367,2.840931,2.903491
-22.856344,2.83133,2.8761044
-22.903473,2.8184834,2.8441124
-22.941282,2.8016357,2.8063684
-22.970688,2.7810647,2.763226
-22.999628,2.7602062,2.719705
-22.989227,2.7214377,2.6497636
-22.964836,2.6757946,2.569541
-22.995205,2.654881,2.5259
-23.01977,2.6311662,2.4781327
-22.914383,2.5458755,2.3384733
-22.867596,2.4871202,2.2380943
-22.89362,2.4626272,2.1888833
-22.913292,2.4348762,2.1347976
-22.90284,2.3920379,2.0579796
-22.90284,2.353857,1.9880943
-22.889523,2.3085103,1.9072967
-22.857244,2.2529027,1.810823
-22.903429,2.2368436,1.7743006
-23.03609,2.185649,1.6606245
-23.03396,2.1436725,1.5847011
-23.08437,2.1296735,1.5516725
-23.065203,2.0775423,1.4600587
-23.068766,2.037247,1.3865623
-23.035515,1.9757838,1.2803135
-23.042913,1.9363863,1.208034
-23.086784,1.9173927,1.1673398
-23.066084,1.8609264,1.0685177
-23.013956,1.7851648,0.93954086
-23.007187,1.7349596,0.8501563
-23.020811,1.6962237,0.7785816
-23.03583,1.6578383,0.7075238
-23.037048,1.6105144,0.6224389
-23.043781,1.5659132,0.54155445
-33.00945,1.8115058,0.5206337
-33.070194,1.8024545,0.509285
-33.045288,1.9139357,0.6986718
-33.035,2.0015197,0.8481703
-33.044815,2.0590713,0.9476428
-33.073982,2.0891576,1.0014377
-33.052467,2.1845067,1.1636357
-33.09153,2.1992037,1.1918502
-33.033234,2.336285,1.4231157
-33.057972,2.3661568,1.4764442
-33.06763,2.4136474,1.55897
-33.060783,2.479593,1.6720176
-33.05687,2.540182,1.7761288
-33.05119,2.6011174,1.8807464
-33.06891,2.6336198,1.9383187
-33.090534,2.6609342,1.9873214
-33.11243,2.6873198,2.0347953
-33.155243,2.6902986,2.0436873
-33.15804,2.7363873,2.1236587
-33.228966,2.7092054,2.0829763
-33.27384,2.710192,2.0887651
-33.28763,2.7433167,2.1474438
-33.30756,2.769473,2.1946645
-33.001602,3.1205328,2.7750044
-33.06808,3.0952218,2.7374043
-33.103527,3.1009274,2.7507486
-33.14082,3.104898,2.7613034
-33.166477,3.1199327,2.790008
-33.229992,3.099493,2.7607799
-33.261425,3.1092672,2.7809992
-33.287205,3.124099,2.8095055
-33.27182,3.175553,2.897705
-33.289482,3.196675,2.9364443
-33.322693,3.2038865,2.9525657
-33.355286,3.211634,2.9696069
-33.388824,3.218573,2.9853816
-33.426514,3.2220433,2.9955826
-33.470627,3.2203028,2.9974065
-33.53379,3.2032325,2.9745102
-33.577213,3.2027133,2.9784951
-33.614655,3.207168,2.9905882
-33.66041,3.205165,2.9923286
-33.701237,3.207243,3.0007281
-33.753418,3.2007492,2.995409
-33.793255,3.2039797,3.0058212
-33.827904,3.211223,3.0227423
-33.8834,3.2030597,3.0150213
-33.919807,3.2092626,3.0304155
-33.954967,3.2164254,3.0474062
-34.01986,3.202384,3.0305905
-34.056896,3.208549,3.0461469
-34.104782,3.2072086,3.0498128
-34.133846,3.219098,3.0746174
-34.203968,3.2029262,3.0548859
-34.236076,3.2129667,3.0768986
-34.299923,3.201841,3.065432
-34.341434,3.2059057,3.0781379
-34.381668,3.2109296,3.0924373
-34.426346,3.213197,3.1024647
-34.502613,3.1955173,3.0811667
-34.541107,3.2022502,3.098442
-34.58345,3.2066593,3.1121383
-34.64618,3.1986473,3.1064487
-34.715134,3.1872468,3.095602
-34.7631,3.1889758,3.1054354
-34.81649,3.1876717,3.1106377
-34.870674,3.186163,3.1156416
-34.92771,3.1832669,3.11861
-34.99312,3.175847,3.1146903
-35.04432,3.176936,3.1241093
-35.08102,3.1864238,3.1466274
-35.16926,3.1672025,3.1249075
-35.223606,3.167349,3.1332574
-35.256145,3.179656,3.160427
-35.321205,3.1743855,3.1606817
-35.375046,3.1754854,3.1708531
-35.393707,3.1954184,3.2099333
-35.442417,3.1994712,3.2248058
-35.485317,3.206709,3.244635
-35.519375,3.2185853,3.2716022
-35.55695,3.2286942,3.2959533
-35.589226,3.2415152,3.324481
-35.625786,3.2522097,3.3498592
-36.240585,2.9792306,2.9483023
-36.270195,2.9963846,2.9845223
-36.28744,3.0194194,3.0295987
-36.30278,3.043182,3.0757651
-36.315422,3.068018,3.1235304
-36.329174,3.0921223,3.1701956
-36.344826,3.1151495,3.2152557
-36.3663,3.1353502,3.256133
-36.402256,3.1489043,3.2872243
-36.492077,3.1384556,3.2830653
-36.56806,3.134644,3.288917
-36.60075,3.1501405,3.3232455
-36.69042,3.1410074,3.3216944
-36.7756,3.1343055,3.323956
-36.8442,3.1350884,3.3373346
-36.93705,3.1260316,3.3366804
-37.015648,3.1234066,3.3455906
-37.04567,3.141089,3.3839293
-37.12357,3.1393242,3.3944612
-37.17622,3.1480768,3.4202528
-37.30779,3.1256602,3.4018269
-37.339966,3.143119,3.4404106
-37.450703,3.1300337,3.4358892
-37.524345,3.131857,3.4527397
-37.57297,3.1435277,3.4836411
-37.704594,3.124087,3.4711814
-37.74823,3.1382036,3.5059247
-37.839066,3.1350138,3.5167747
-37.94198,3.1278834,3.522488
-37.99144,3.14057,3.5558343
-38.093807,3.1345167,3.5636396
-38.18525,3.1328554,3.5778017
-38.292347,3.1261768,3.5854678
-38.37202,3.129527,3.60709
-38.43786,3.1379533,3.6358242
-38.55501,3.129297,3.641879
-38.61479,3.1404285,3.6747746
-38.775265,3.1184967,3.6639705
-38.85186,3.124898,3.691234
-38.947853,3.1253495,3.7109518
-39.028904,3.1310296,3.7378693
-39.133034,3.1297617,3.75605
-39.252445,3.1242294,3.7691207
-39.391724,3.1131694,3.7755613
-39.467712,3.1221805,3.8082395
-39.59845,3.1149623,3.8205767
-39.675365,3.1244848,3.854607
-39.816372,3.115399,3.865572
-39.876995,3.1304946,3.9073057
-40.062855,3.109676,3.9047556
-40.21458,3.0996108,3.916273
-40.25878,3.120621,3.9664502
-40.44744,3.1015038,3.9680767
