,Unnamed: 0,x,y,z
1205,38052,-2.572,4.5536356,1.7397099
1206,38053,-2.5315337,4.5469065,1.731317
1207,38054,-2.488962,4.535686,1.7213701
1208,38055,-2.449787,4.5299687,1.7135991
1209,38056,-2.4112232,4.524781,1.7061388
1210,38057,-2.373699,4.520975,1.6993003
1211,38058,-2.3367488,4.5177236,1.6927726
1212,38059,-2.3012223,4.516731,1.6871774
1213,38060,-2.26537,4.5146227,1.6812714
1214,38061,-2.2296305,4.5122457,1.6753654
1215,38062,-2.194837,4.5113096,1.6700811
1216,38063,-2.1601393,4.5101175,1.6647968
1217,38064,-2.1243238,4.5060906,1.65858
1218,38065,-2.0898387,4.504381,1.6532956
1219,38066,-2.073601,4.5421968,1.6623101
1220,38067,-2.0390756,4.5400934,1.6570257
1221,38068,-2.0031192,4.53426,1.650498
1222,38069,-1.9506575,4.489795,1.6302934
1223,38070,-1.9133703,4.478952,1.6222115
1224,38073,-1.809898,4.4623213,1.6041826
1225,38074,-1.800414,4.518378,1.6200355
1226,38075,-1.759156,4.4948177,1.6079127
1227,38076,-1.7346096,4.5135126,1.6107103
1228,38077,-1.7015184,4.509841,1.6057367
1229,38078,-1.6619418,4.488106,1.5945464
1230,38083,-1.4412627,4.2918725,1.5099974
1231,38084,-1.408966,4.2825766,1.5037805
1232,38085,-1.3555787,4.2069993,1.4748721
1233,38086,-1.3043157,4.1345577,1.4472072
1234,38087,-1.2822831,4.1533823,1.4509373
1235,38088,-1.2532057,4.1493425,1.4468963
1236,38089,-1.2242261,4.145103,1.4428554
1237,38090,-1.1961359,4.143404,1.439747
1238,38091,-1.1673396,4.138772,1.435706
1239,38092,-1.1376369,4.1302776,1.4304217
1240,38093,-1.1100543,4.128919,1.4276241
1241,38094,-1.0818088,4.124619,1.423894
1242,38095,-1.0515412,4.1118402,1.4173663
1243,38096,-1.0249144,4.112681,1.4155012
1244,38097,-1.000108,4.12074,1.4161229
1245,38098,-0.97262275,4.117548,1.4130145
1246,38099,-0.94521445,4.1141744,1.4099061
1247,38100,-0.9168501,4.1059813,1.4052435
1248,38101,-0.89063334,4.106885,1.4036893
1249,38102,-0.86444,4.107622,1.402135
1250,38103,-0.8369432,4.1016726,1.398405
1251,38104,-0.8108401,4.1020684,1.3968507
1252,38105,-0.78565496,4.1069665,1.3968507
1253,38106,-0.7602678,4.110775,1.3965399
1254,38107,-0.73369575,4.1078773,1.3940531
1255,38108,-0.7079933,4.1094913,1.3931206
1256,38109,-0.6826093,4.1128206,1.3928097
1257,38110,-0.6570616,4.115054,1.3921881
1258,38111,-0.6309369,4.1133714,1.390323
1259,38112,-0.6054098,4.1152844,1.3897014
1260,38113,-0.58041203,4.1208043,1.390323
1261,38114,-0.55549574,4.127114,1.3912556
1262,38115,-0.5295583,4.125731,1.3897014
1263,38116,-0.503429,4.1222982,1.3875254
1264,38117,-0.47845292,4.128142,1.388458
1265,38118,-0.45342407,4.1338344,1.3893905
1266,38119,-0.42775825,4.1337028,1.388458
1267,38120,-0.4021111,4.1334114,1.3875254
1268,38121,-0.37682733,4.1367474,1.3878363
1269,38122,-0.35143763,4.138982,1.3878363
1270,38123,-0.32633185,4.1448503,1.3890797
1271,38124,-0.30103034,4.1486707,1.3897014
1272,38125,-0.27531826,4.146646,1.388458
1273,38126,-0.24964242,4.144462,1.3872147
1274,38127,-0.22446284,4.1506615,1.3887688
1275,38128,-0.19917138,4.1557584,1.3900121
1276,38129,-0.17390454,4.1626,1.3918773
1277,38130,-0.14839357,4.1645384,1.3921881
1278,38131,-0.12275453,4.1625204,1.3912556
1279,38132,-0.0972771,4.166046,1.3921881
1280,38133,-0.07180915,4.1722665,1.3940531
1281,38134,-0.046299163,4.181182,1.3968507
1282,38135,-0.020625519,4.1775856,1.3956074
1283,38136,0.0050153104,4.182386,1.3971616
1284,38137,0.03071427,4.1870284,1.3987157
1285,38138,0.056404818,4.1867614,1.3987157
1286,38139,0.08215008,4.189187,1.3996483
1287,38140,0.108051114,4.196205,1.402135
1288,38141,0.13401075,4.202113,1.404311
1289,38142,0.15960974,4.196463,1.4027567
1290,38143,0.18544027,4.197304,1.4033784
1291,38144,0.21162373,4.20463,1.406176
1292,38145,0.23795797,4.212742,1.4092845
1293,38146,0.26451918,4.222585,1.4130145
1294,38147,0.29127565,4.233209,1.4170555
1295,38148,0.31774423,4.237977,1.4192314
1296,38149,0.34351045,4.2331057,1.4182988
1297,38150,0.37014177,4.2384925,1.4207855
1298,38151,0.39720732,4.2474976,1.4245157
1299,38152,0.42382962,4.2506547,1.4263808
1300,38153,0.45000356,4.248919,1.4266915
1301,38154,0.4768094,4.25269,1.4288675
1302,38155,0.5043504,4.261954,1.4329084
1303,38156,0.5316697,4.2682104,1.4360169
1304,38157,0.55859035,4.270522,1.437882
1305,38158,0.6783047,4.9478045,1.6626209
1306,38159,0.7116239,4.9642467,1.6694595
1307,38160,0.742775,4.9644866,1.6710137
1308,38161,0.77615577,4.978617,1.6772305
1309,38162,0.8162919,5.0328655,1.6968136
1310,38163,0.84731585,5.028699,1.6971244
1311,38164,0.8584847,4.911059,1.6598233
1312,38165,0.8268445,4.565288,1.5466768
1313,38166,0.85028064,4.535841,1.5385948
1314,38167,0.88624674,4.572525,1.5525827
1315,38168,0.9296082,4.6434183,1.5780718
1316,38169,0.962126,4.6571727,1.5845995
1317,38170,0.99385613,4.6660542,1.589573
1318,38171,1.0347061,4.715567,1.6082236
1319,39083,-2.9751072,4.639718,1.7580041
1320,39084,-2.945562,4.656273,1.7574056
1321,39085,-2.8987432,4.6451216,1.7466341
1322,39086,-2.8436666,4.61976,1.7307762
1323,39087,-2.792479,4.5996075,1.7170126
1324,39088,-2.7470407,4.5880065,1.7065403
1325,39089,-2.7057333,4.582594,1.6984618
1326,39090,-2.6612341,4.571077,1.6882887
1327,39091,-2.6179295,4.560842,1.6787142
1328,39092,-2.5804925,4.560213,1.67273
1329,39093,-2.5422323,4.5576305,1.6661474
1330,39094,-2.499962,4.5472264,1.6568719
1331,39095,-2.4579158,4.536476,1.6475966
1332,39096,-2.4124992,4.518649,1.6359274
1333,39097,-2.3727279,4.510569,1.6278489
1334,39098,-2.3371003,4.5097957,1.6224631
1335,39099,-2.3054783,4.516403,1.6197703
1336,39100,-2.2717192,4.518531,1.6155814
1337,39101,-2.2333615,4.5110097,1.6081011
1338,39102,-2.1972737,4.5074763,1.6021171
1339,39103,-2.1617267,4.504531,1.5964321
1340,39104,-2.1271145,4.503045,1.5913455
1341,39105,-2.0930047,4.5021696,1.5865582
1342,39106,-2.08639,4.56091,1.6024163
1343,39107,-2.0446515,4.543175,1.591944
1344,39108,-2.0012772,4.520739,1.5799757
1345,39112,-1.8488544,4.469748,1.5464644
1346,39113,-1.8098884,4.452725,1.5368898
1347,39116,-1.7231598,4.4737105,1.5330001
1348,39117,-1.6902733,4.4699206,1.5282128
1349,39118,-1.6641436,4.4837856,1.5294096
1350,39120,-1.5890772,4.448164,1.5108588
1351,39124,-1.4034604,4.2556744,1.4348601
1352,39125,-1.3600023,4.210639,1.4172069
1353,39126,-1.310527,4.1443095,1.392672
1354,39127,-1.2873323,4.1595645,1.3950655
1355,39128,-1.2601248,4.161906,1.3932703
1356,39129,-1.2283269,4.148518,1.3863885
1357,39130,-1.1983345,4.1403966,1.381302
1358,39131,-1.1695278,4.135736,1.3774123
1359,39132,-1.1400607,4.1281195,1.372625
1360,39133,-1.1119745,4.1249037,1.3693337
1361,39134,-1.0822698,4.11504,1.363948
1362,39135,-1.0534402,4.10774,1.3594599
1363,39136,-1.0282158,4.1141267,1.3594599
1364,39137,-1.0011449,4.1129417,1.3570663
1365,39138,-0.973026,4.106938,1.3531765
1366,39139,-0.94587684,4.104463,1.3504837
1367,39140,-0.9194214,4.1046033,1.3486884
1368,39141,-0.8929998,4.1045737,1.3468932
1369,39142,-0.867403,4.1081085,1.3462948
1370,39143,-0.8417964,4.111484,1.3456963
1371,39144,-0.8152513,4.1100206,1.343602
1372,39145,-0.78929657,4.1111975,1.3424051
1373,39146,-0.7631836,4.1112723,1.340909
1374,39147,-0.7382803,4.1177564,1.3415074
1375,39148,-0.7126745,4.1203284,1.340909
1376,39149,-0.6862792,4.118036,1.3388146
1377,39150,-0.6599388,4.1155744,1.3367201
1378,39151,-0.63438255,4.11766,1.3361217
1379,39152,-0.6086857,4.1186433,1.335224
1380,39153,-0.58286667,4.1185217,1.3340273
1381,39154,-0.5580978,4.125803,1.335224
1382,39155,-0.5324046,4.126311,1.3343265
1383,39156,-0.5073092,4.131394,1.3349249
1384,39157,-0.48183912,4.133481,1.3346257
1385,39158,-0.45594263,4.131618,1.3331296
1386,39159,-0.43038464,4.1324396,1.3325312
1387,39160,-0.40502036,4.1350026,1.3325312
1388,39161,-0.37955335,4.13646,1.332232
1389,39162,-0.35424703,4.1396613,1.3325312
1390,39163,-0.32921898,4.146513,1.3340273
1391,39164,-0.3037003,4.1475034,1.3337281
1392,39165,-0.27843842,4.152145,1.3346257
1393,39166,-0.25307268,4.15568,1.335224
1394,39167,-0.22746424,4.155249,1.3346257
1395,39168,-0.2018706,4.15466,1.3340273
1396,39169,-0.17629276,4.1539145,1.3334289
1397,39170,-0.15083641,4.1558714,1.3337281
1398,39171,-0.12530456,4.155765,1.3334289
1399,39172,-0.09996538,4.1631327,1.3355232
1400,39173,-0.0746099,4.1741624,1.3388146
1401,39174,-0.04909983,4.1831284,1.3415074
1402,39175,-0.023443004,4.1852593,1.3421059
1403,39176,0.0022379146,4.1862783,1.3424051
1404,39177,0.027930457,4.18714,1.3427043
1405,39178,0.053621743,4.18689,1.3427043
1406,39179,0.07934655,4.1883903,1.3433027
1407,39180,0.10518628,4.1935477,1.3450979
1408,39181,0.13112177,4.1994996,1.3471924
1409,39182,0.15716958,4.2062445,1.349586
1410,39183,0.18276976,4.200434,1.34809
1411,39184,0.20877483,4.203999,1.349586
1412,39185,0.23535928,4.2169294,1.3540741
1413,39186,0.26211023,4.2296915,1.3585622
1414,39187,0.28844556,4.233716,1.3603575
1415,39188,0.31441772,4.2318664,1.3603575
1416,39189,0.34060678,4.232711,1.3612552
1417,39190,0.3671463,4.237196,1.3633496
1418,39191,0.3940174,4.2443647,1.3663416
1419,39192,0.42061532,4.2475643,1.3681369
1420,39193,0.44766554,4.2543936,1.3711289
1421,39194,0.47502613,4.2629466,1.3747195
1422,39195,0.5023973,4.270376,1.3780107
1423,39196,0.52940947,4.2738423,1.3801051
1424,39197,0.5584481,4.2922773,1.386987
1425,39198,0.68509936,5.0262437,1.6203687
1426,39199,0.7144483,5.0115542,1.6170774
1427,39200,0.74560577,5.0099072,1.617975
1428,39201,0.78115004,5.0363555,1.6278489
1429,39202,0.8170468,5.062555,1.6377227
1430,39203,0.8457312,5.04333,1.6332346
1431,39204,0.8701272,5.0004416,1.6212662
1432,39206,0.85833365,4.597291,1.4961976
1433,39207,0.8834556,4.5760098,1.4911112
1434,39208,0.9215801,4.621037,1.5072683
1435,39209,0.9577928,4.653616,1.5195358
1436,39210,0.9920658,4.6747217,1.5282128
1437,39211,1.028262,4.7030387,1.5392835
1438,40123,-3.0055766,4.6840587,1.697747
1439,40124,-2.9336917,4.6344557,1.6736368
1440,40125,-2.883865,4.618259,1.6615816
1441,40126,-2.8403845,4.6114097,1.6529709
1442,40127,-2.7931132,4.597655,1.6420639
1443,40128,-2.7456253,4.5826735,1.6308699
1444,40129,-2.6969635,4.5648108,1.6188147
1445,40130,-2.6563504,4.559762,1.6113521
1446,40131,-2.6192453,4.5601997,1.6058986
1447,40132,-2.5770361,4.551189,1.5972878
1448,40133,-2.5336342,4.5393248,1.5878159
1449,40134,-2.4932497,4.532134,1.5800662
1450,40135,-2.454421,4.5271444,1.5731776
1451,40136,-2.4152958,4.521005,1.5660019
1452,40137,-2.374998,4.5120153,1.5579652
1453,40138,-2.3406436,4.5137525,1.5536598
1454,40139,-2.308103,4.5186496,1.5505025
1455,40140,-2.2695541,4.511342,1.5433269
1456,40141,-2.2307565,4.502874,1.5358642
1457,40142,-2.1946723,4.4992642,1.5301237
1458,40143,-2.1607938,4.499698,1.5258182
1459,40144,-2.1290429,4.504215,1.522948
1460,40145,-2.0916517,4.496356,1.5160594
1461,40146,-2.0724106,4.52739,1.522087
1462,40147,-2.0296183,4.506842,1.5111799
1463,40148,-1.9805487,4.4710574,1.4953935
1464,40149,-1.9507778,4.477858,1.4936714
1465,40150,-1.9281783,4.5011864,1.4974027
1466,40151,-1.8949356,4.499695,1.4930973
1467,40156,-1.7335749,4.4976244,1.4744406
1468,40157,-1.6994897,4.4911594,1.4689871
1469,40166,-1.3156928,4.1581235,1.3369551
1470,40167,-1.2853227,4.1505666,1.3320756
1471,40168,-1.2559309,4.1455436,1.3280573
1472,40169,-1.2241925,4.1320534,1.3214557
1473,40170,-1.1948059,4.125689,1.3171502
1474,40171,-1.1673752,4.1255703,1.314854
1475,40172,-1.138199,4.1188097,1.3105487
1476,40173,-1.1101513,4.115545,1.3073914
1477,40174,-1.0834099,4.116722,1.3056692
1478,40175,-1.055501,4.1130886,1.3025119
1479,40176,-1.0276775,4.1092677,1.2993547
1480,40177,-1.0028993,4.117357,1.2999287
1481,40178,-0.97562003,4.115046,1.2973455
1482,40179,-0.9479747,4.1106896,1.2941881
1483,40180,-0.91978836,4.1033454,1.2901698
1484,40181,-0.8943887,4.107976,1.2898828
1485,40182,-0.8675744,4.1058903,1.2875866
1486,40183,-0.84081936,4.1036305,1.2852904
1487,40184,-0.8143122,4.1021366,1.2832812
1488,40185,-0.788945,4.1061153,1.2829942
1489,40186,-0.76426315,4.1137037,1.2838552
1490,40187,-0.7396879,4.1220865,1.2850033
1491,40188,-0.7132312,4.1199417,1.2829942
1492,40189,-0.6863532,4.1147933,1.280124
1493,40190,-0.66093963,4.1179814,1.2798369
1494,40191,-0.6362474,4.125746,1.280985
1495,40192,-0.60993266,4.1229396,1.2789758
1496,40193,-0.58381164,4.1209145,1.2772536
1497,40194,-0.559033,4.128216,1.2784017
1498,40195,-0.5339395,4.133468,1.2789758
1499,40196,-0.5082135,4.1338143,1.2781147
1500,40197,-0.48216757,4.131147,1.2763926
1501,40198,-0.4564919,4.1311717,1.2755315
1502,40199,-0.4311349,4.133895,1.2755315
1503,40200,-0.4054784,4.1336026,1.2746704
1504,40201,-0.38001886,4.135059,1.2743834
1505,40202,-0.3553013,4.1449475,1.2766796
1506,40203,-0.32970795,4.1451397,1.2761055
1507,40204,-0.30433866,4.1480403,1.2763926
1508,40205,-0.27901134,4.151741,1.2769666
1509,40206,-0.25335363,4.1505065,1.2761055
1510,40207,-0.22825573,4.158678,1.2781147
1511,40208,-0.20292445,4.163827,1.2792628
1512,40209,-0.17720516,4.1611657,1.2781147
1513,40210,-0.1517052,4.163132,1.2784017
1514,40211,-0.12633741,4.169729,1.280124
1515,40212,-0.10094246,4.1780868,1.2824202
1516,40213,-0.07517708,4.171923,1.2804109
1517,40214,-0.049552627,4.1703906,1.2798369
1518,40215,-0.024001185,4.1763635,1.281559
1519,40216,0.0016244085,4.17739,1.281846
1520,40217,0.027251028,4.1763434,1.281559
1521,40218,0.052988194,4.185676,1.2844293
1522,40219,0.07884091,4.19485,1.2872995
1523,40220,0.10490006,4.2076945,1.2913179
1524,40221,0.13086021,4.211759,1.2927531
1525,40222,0.15670063,4.2108765,1.2927531
1526,40223,0.18261631,4.21175,1.2933271
1527,40224,0.20868798,4.2153344,1.2947623
1528,40225,0.23501982,4.222583,1.2973455
1529,40226,0.26173946,4.2344475,1.3013638
1530,40227,0.2879088,4.235629,1.3022249
1531,40228,0.31396264,4.234738,1.3025119
1532,40229,0.34009218,4.2346416,1.303086
1533,40230,0.366314,4.2353387,1.3039471
1534,40231,0.39308214,4.2415967,1.3065304
1535,40232,0.42040762,4.252452,1.3105487
1536,40233,0.44807947,4.2650366,1.3151411
1537,40234,0.47455594,4.2650633,1.3160021
1538,40235,0.5000516,4.2563624,1.31428
1539,40236,0.5303607,4.287442,1.324613
1540,40237,0.6511459,5.016597,1.5459101
1541,40238,0.6834554,5.023898,1.5493544
1542,40239,0.7142686,5.01961,1.5493544
1543,40240,0.745755,5.0198708,1.5507896
1544,40241,0.786313,5.0786333,1.5700203
1545,40242,0.8232223,5.109655,1.5809273
1546,40243,0.85078055,5.08183,1.5740386
1547,40247,0.88711584,4.6003356,1.43397
1548,40248,0.92408466,4.638968,1.4474602
1549,40249,0.95541304,4.6472874,1.4517655
1550,40250,0.9924185,4.68164,1.4641076
1551,41100,-2.957524,4.674227,1.6113839
1552,41101,-2.8962429,4.640061,1.5937968
1553,41102,-2.8505983,4.629894,1.5844537
1554,41103,-2.8056867,4.620165,1.5753853
1555,41104,-2.7491608,4.5902543,1.5597218
1556,41105,-2.7087352,4.58633,1.5528519
1557,41106,-2.6636295,4.573771,1.5432339
1558,41107,-2.621171,4.565003,1.53499
1559,41108,-2.5817592,4.5609097,1.5283948
1560,41109,-2.538286,4.5489454,1.5193264
1561,41110,-2.501535,4.54842,1.5141053
1562,41111,-2.4635139,4.5450788,1.5080597
1563,41112,-2.4220097,4.534655,1.4998158
1564,41113,-2.3851976,4.532407,1.4943198
1565,41114,-2.3462956,4.525608,1.4874499
1566,41115,-2.3097503,4.5227866,1.4819539
1567,41116,-2.2750535,4.5231247,1.4775571
1568,41117,-2.2404401,4.523208,1.4731603
1569,41118,-2.202966,4.5169854,1.4668399
1570,41119,-2.1644063,4.507873,1.4596952
1571,41120,-2.1252217,4.496719,1.4520009
1572,41121,-2.0915184,4.4965925,1.4478788
1573,41122,-2.0614917,4.5040936,1.44623
1574,41123,-2.0527318,4.5587554,1.4594204
1575,41124,-2.0083964,4.5343285,1.4478788
1576,41125,-1.9828361,4.5518575,1.4495276
1577,41126,-1.933709,4.514426,1.434139
1578,41127,-1.9301804,4.583825,1.4520009
1579,41128,-1.8755956,4.5315948,1.4322153
1580,41129,-1.8459474,4.5385633,1.4308413
1581,41130,-1.8134359,4.538193,1.427269
1582,41131,-1.7778436,4.529538,1.4212234
1583,41132,-1.7455316,4.5286946,1.417651
1584,41133,-1.7105807,4.520429,1.4118803
1585,41135,-1.639869,4.499512,1.3992395
1586,41136,-1.6022187,4.4814143,1.3907208
1587,41137,-1.5724696,4.484808,1.3887972
1588,41138,-1.5405566,4.4816384,1.38495
1589,41139,-1.5108852,4.4846263,1.3830265
1590,41143,-1.3053166,4.212597,1.290969
1591,41144,-1.2574736,4.1478148,1.2692599
1592,41145,-1.2333617,4.1600633,1.2706339
1593,41146,-1.2046113,4.1564674,1.2673364
1594,41147,-1.1751683,4.1499,1.2632143
1595,41148,-1.1450851,4.1403475,1.258268
1596,41149,-1.1161624,4.134297,1.2544208
1597,41150,-1.0876013,4.1289773,1.2508484
1598,41151,-1.0601009,4.1271896,1.2483753
1599,41152,-1.0340593,4.130818,1.2475508
1600,41153,-1.0068785,4.12961,1.2453525
1601,41154,-0.9799727,4.1291604,1.2434288
1602,41155,-0.9518181,4.122914,1.2398565
1603,41156,-0.92545426,4.1239843,1.2384825
1604,41157,-0.899317,4.125827,1.2373832
1605,41158,-0.8720034,4.1218586,1.2346354
1606,41159,-0.8449647,4.118653,1.2321621
1607,41160,-0.81911755,4.12093,1.2313378
1608,41161,-0.79381657,4.125879,1.2313378
1609,41162,-0.7681358,4.128781,1.2307881
1610,41163,-0.7416035,4.126791,1.2288646
1611,41164,-0.715778,4.128421,1.2280402
1612,41165,-0.6902755,4.131787,1.2277653
1613,41166,-0.6644552,4.1330957,1.226941
1614,41167,-0.63791543,4.1294923,1.2247425
1615,41168,-0.6117251,4.127621,1.2230937
1616,41169,-0.58652115,4.132249,1.2233686
1617,41170,-0.5606417,4.1319585,1.2222694
1618,41171,-0.53454286,4.1295986,1.2206206
1619,41172,-0.50872743,4.1289835,1.2195214
1620,41173,-0.48338288,4.132027,1.2195214
1621,41174,-0.45781025,4.1330037,1.2189718
1622,41175,-0.43224388,4.1338224,1.2184222
1623,41176,-0.4067779,4.1354394,1.2181474
1624,41177,-0.38139564,4.137858,1.2181474
1625,41178,-0.35616195,4.142036,1.2186971
1626,41179,-0.33126917,4.150853,1.2206206
1627,41180,-0.30572408,4.151849,1.2203459
1628,41181,-0.27992406,4.1488495,1.2189718
1629,41182,-0.2542303,4.14665,1.2178726
1630,41183,-0.22899021,4.1519723,1.2189718
1631,41184,-0.2041096,4.1657844,1.2225442
1632,41185,-0.17866568,4.1698403,1.2233686
1633,41186,-0.15297364,4.1679754,1.2225442
1634,41187,-0.12759566,4.175563,1.2244678
1635,41188,-0.10213032,4.182996,1.2263913
1636,41189,-0.07644537,4.1825824,1.2261165
1637,41190,-0.050780084,4.182973,1.2261165
1638,41191,-0.025141995,4.188975,1.2277653
1639,41192,0.0005636419,4.1909733,1.228315
1640,41193,0.026292855,4.192814,1.2288646
1641,41194,0.052108917,4.199303,1.2307881
1642,41195,0.07791187,4.200827,1.2313378
1643,41196,0.103735484,4.2021923,1.2318873
1644,41197,0.12979259,4.210126,1.2343606
1645,41198,0.15595093,4.2178974,1.2368337
1646,41199,0.18195553,4.2197433,1.2376581
1647,41200,0.20822977,4.2262297,1.2398565
1648,41201,0.23469868,4.234472,1.2426045
1649,41202,0.26097652,4.2377505,1.2439785
1650,41203,0.2873693,4.2418246,1.2456273
1651,41204,0.31410906,4.24957,1.2483753
1652,41205,0.34087694,4.256188,1.2508484
1653,41206,0.366986,4.254016,1.2508484
1654,41207,0.39361775,4.257428,1.2524972
1655,41208,0.420591,4.2635436,1.2549704
1656,41209,0.44735062,4.2666197,1.2566192
1657,41210,0.47427085,4.270483,1.2585428
1658,41211,0.50170684,4.277996,1.2615656
1659,41212,0.52937156,4.286287,1.2648631
1660,41213,0.5564093,4.2886786,1.2665119
1661,41214,0.6025403,4.4299808,1.3082813
1662,41215,0.71475047,5.02012,1.4797555
1663,41216,0.7482402,5.033708,1.4849766
1664,41217,0.7819234,5.047073,1.4901978
1665,41218,0.8194894,5.0829926,1.5020142
1666,41219,0.8549718,5.103469,1.5094337
1667,41220,0.86708206,4.9882555,1.4775571
1668,41222,0.8753001,4.694665,1.3953924
1669,41223,0.89531416,4.643896,1.382202
1670,41224,0.9222829,4.630772,1.3800037
1671,41225,0.9541784,4.641976,1.38495
1672,41226,0.9872469,4.657664,1.3912704
1673,41227,1.0248681,4.692843,1.4033616
1674,41228,1.0718489,4.767126,1.4269942
1675,42139,-3.0121787,4.69706,1.5572815
1676,42140,-2.9606194,4.679583,1.5456711
1677,42141,-2.9002,4.6469207,1.529311
1678,42142,-2.8488865,4.6276603,1.5174367
1679,42143,-2.8039246,4.6178417,1.5087289
1680,42144,-2.7567143,4.603509,1.4987017
1681,42145,-2.7141986,4.596247,1.4910494
1682,42146,-2.6684802,4.582803,1.48155
1683,42147,-2.6215897,4.5664616,1.4712589
1684,42148,-2.5825987,4.5631514,1.4651898
1685,42149,-2.538111,4.549426,1.4559543
1686,42150,-2.5008576,4.5480075,1.4506768
1687,42151,-2.4627988,4.544607,1.4448717
1688,42152,-2.4244223,4.540061,1.4388025
1689,42153,-2.3866436,4.5360694,1.4329973
1690,42154,-2.3485618,4.5309296,1.4269283
1691,42155,-2.3128252,4.5297894,1.4221785
1692,42156,-2.2767582,4.52752,1.4171649
1693,42157,-2.2416623,4.5267086,1.4126791
1694,42158,-2.2045496,4.5213017,1.406874
1695,42159,-2.165502,4.5112624,1.3997493
1696,42160,-2.1340744,4.5166144,1.3973745
1697,42161,-2.1038818,4.524376,1.3957913
1698,42162,-2.074477,4.533691,1.3947357
1699,42163,-2.0454326,4.5436954,1.3939441
1700,42164,-2.0069764,4.532345,1.3868196
1701,42165,-1.9710461,4.5260005,1.3812782
1702,42166,-1.9417201,4.5344625,1.3802227
1703,42167,-1.9119906,4.541846,1.3789034
1704,42169,-1.8466717,4.541733,1.3720427
1705,42170,-1.8169816,4.548499,1.3707232
1706,42171,-1.7756597,4.525438,1.3606961
1707,42172,-1.7423139,4.5218453,1.3564742
1708,42174,-1.665222,4.4850082,1.3395863
1709,42175,-1.6409705,4.504205,1.342225
1710,42176,-1.6100588,4.5051055,1.3395863
1711,42177,-1.5811106,4.511258,1.3385308
1712,42178,-1.5527738,4.51905,1.338003
1713,42179,-1.5207101,4.515694,1.3343089
1714,42180,-1.4920678,4.5221915,1.3335172
1715,42183,-1.2917051,4.171085,1.2253293
1716,42184,-1.2607791,4.161391,1.2203157
1717,42185,-1.2333056,4.1625743,1.2184685
1718,42186,-1.2039887,4.1570916,1.2147744
1719,42187,-1.1734738,4.146765,1.2097608
1720,42188,-1.1459545,4.146449,1.2076497
1721,42189,-1.1189852,4.1478143,1.2060665
1722,42190,-1.0895901,4.1396766,1.2018446
1723,42191,-1.0596186,4.1285315,1.196831
1724,42192,-1.0337989,4.133084,1.1963032
1725,42193,-1.0070512,4.133726,1.1947199
1726,42194,-0.97966796,4.1313796,1.1923451
1727,42195,-0.9527844,4.1307335,1.190498
1728,42196,-0.92636716,4.131796,1.1891786
1729,42197,-0.9005876,4.1355166,1.1886508
1730,42198,-0.87419987,4.136246,1.1873316
1731,42199,-0.8460968,4.1283026,1.1836373
1732,42200,-0.81981236,4.1286855,1.182318
1733,42201,-0.794282,4.132691,1.182054
1734,42202,-0.76838154,4.1346416,1.1812625
1735,42203,-0.7414664,4.1307335,1.1788876
1736,42204,-0.7147925,4.1276016,1.1767766
1737,42205,-0.68897724,4.1290555,1.175985
1738,42206,-0.66332364,4.1313004,1.1754572
1739,42207,-0.6375217,4.1324325,1.1746656
1740,42208,-0.6121536,4.1362667,1.1746656
1741,42209,-0.58635724,4.1370797,1.173874
1742,42210,-0.560574,4.137732,1.1730824
1743,42211,-0.5352981,4.1420503,1.1733463
1744,42212,-0.5098729,4.145257,1.1733463
1745,42213,-0.4844285,4.1483073,1.1733463
1746,42214,-0.45938858,4.155037,1.1744018
1747,42215,-0.4335857,4.154899,1.1736101
1748,42216,-0.40798965,4.1565213,1.1733463
1749,42217,-0.38256606,4.159907,1.1736101
1750,42218,-0.35719842,4.1640983,1.1741378
1751,42219,-0.3310314,4.1585193,1.1720269
1752,42220,-0.30571997,4.163358,1.1728185
1753,42221,-0.28042603,4.1690054,1.173874
1754,42222,-0.25466466,4.167759,1.1730824
1755,42223,-0.2291396,4.170206,1.1733463
1756,42224,-0.20373417,4.1753874,1.1744018
1757,42225,-0.17811064,4.176559,1.1744018
1758,42226,-0.15255015,4.179501,1.1749295
1759,42227,-0.12696025,4.1822867,1.1754572
1760,42228,-0.10131887,4.1839514,1.1757212
1761,42229,-0.075661846,4.1854587,1.175985
1762,42230,-0.050057366,4.1925955,1.1778321
1763,42231,-0.024368152,4.1995754,1.1796792
1764,42232,0.0014073615,4.210256,1.1825818
1765,42233,0.02722788,4.208239,1.182054
1766,42234,0.053048637,4.207993,1.182054
1767,42235,0.07894094,4.211446,1.1831095
1768,42236,0.10485331,4.2137747,1.1839012
1769,42237,0.13085766,4.2178726,1.1852205
1770,42238,0.15695238,4.2227736,1.1868038
1771,42239,0.1832383,4.2304034,1.1891786
1772,42240,0.209336,4.23209,1.1899703
1773,42241,0.23562288,4.236504,1.1915535
1774,42242,0.26245004,4.2484565,1.1952478
1775,42243,0.2890386,4.2544646,1.1973587
1776,42244,0.3150665,4.251649,1.1970948
1777,42245,0.34130314,4.251559,1.1976225
1778,42246,0.36813426,4.258033,1.1999974
1779,42247,0.3948791,4.262417,1.2018446
1780,42248,0.42178673,4.2675924,1.2039555
1781,42249,0.44897485,4.2745166,1.2065942
1782,42250,0.47626376,4.281267,1.209233
1783,42251,0.50353956,4.2868857,1.2116078
1784,42252,0.5300713,4.28563,1.2121356
1785,42253,0.56781787,4.370293,1.2364119
1786,42254,0.6847543,5.0271134,1.4187481
